ï»¿UPM,NVIVI,NHOGA,AÃO,DPTO,area,L02,edad,P03,P04,P04A,P04B,P05C,P05P,P05M,sexo,P08D,P08M,P08A,P09,ocupado,A01A,A02,A03,A04,A04B,A04A,A05,A07,A08,A10,A11A,A11M,A11S,A12,A13REC,A14REC,A15,A16,A17A,A17M,A17S,A18,B01REC,B02REC,B03LU,B03MA,B03MI,B03JU,B03VI,B03SA,B03DO,B04,B05,B06,B07A,B07M,B07S,B08,B09A,B09M,B09S,B10,B11,B12,B12A,B12B,B12C,B13,B14,B15,B16G,B16U,B16D,B16T,B17,B18AG,B18AU,B18BG,B18BU,B19,B20G,B20U,B20D,B20T,B21,B22,B23,B24,B25,B26,B271,B272,B28,B29,B30,B31,C01REC,C02REC,C03,C04,C05,C06,C07,C08,C09,C101,C102,C11G,C11U,C11D,C11T,C12,C13AG,C13AU,C13BG,C13BU,C14,C14A,C14B,C14C,C15,C16REC,C17REC,C18,C18A,C18B,C19,D01,D02,D03,D04,D05,E01A,E01B,E01C,E01D,E01E,E01F,E01G,E01H,E01I,E01J,E01K,E01L,E01M,ED01,ED02,ED03,ED0504,ED06C,ED08,ED09,ED10,ED11F1,ED11F1A,ED11GH1,ED11GH1A,S01A,S01B,S02,S03,S03A,S03B,S03C,S04,S05,S06,S07,S08,S09,CATE_PEA,TAMA_PEA,OCUP_PEA,RAMA_PEA,HORAB,HORABC,HORABCO,PEAD,PEAA,TIPOHOGA,FACTOR,NJEF,NCON,NPAD,NMAD,anios_estudio,ra06ya09,ingreso_principal,e01bimde,e01cimde,e01dde,e01ede,e01fde,e01gde,e01hde,e01ide,e01jde,e01kde,e01lde,e01mde,e01kjde,e02bde,ingrevasode,ingrealmuerzode,ipcm,pobrezai,pobnopoi,quintili,decili,quintiai,decilai,informalidad,sexo_lbl,area_lbl
44,33,1,2025,0,1,1,69,1,1,1, ,2,0,0,1,11,11,1955,1,1.0, ,1, , , ,1, , , , , , , , , , , , , , , , ,5,5,8,8,8,8,8,8,8,1, , ,50,0,0,2,50,0,0,6, ,3, , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,6, ,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,3500000,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,606, , , , , , , , ,1,4,5,1,1, , ,6,5, , , , ,3,2,5,5,56,56,56,1,1,2,81,606,2405, , ,12, ,3487428.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6426831,89655171",3,0,5,10,5,10,1,Hombre,Urbana
44,64,1,2025,0,1,1,43,1,1,1, ,2,0,0,6,13,9,1981,1,1.0, ,1, , , ,2, , , , , , , , , , , , , , , , ,5,5,7,7,7,7,7,0,0,1, , ,5,0,0,2,5,0,0,6, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,1,1,1,1,3,8,10,1, ,1,6, ,4,1, , , , , , , , , , , ,1,1,1,0, , , , , , ,6, ,6, , ,2000000,1500000,0,0,0,0,0,0,0,0,0,0,0,3,1,1,606, ,19, ,1, , , , ,7, , ,1,6, , ,6,5, , , , ,4,2,5,5,35,45,45,1,1,2,100,606,306, , ,12, ,1992816.091,"1494612,068",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1386667,86398467",3,0,2,4,2,4,2,Mujer,Urbana
59,3,1,2025,0,1,1,44,1,1,1, ,0,0,0,6,18,8,1980,6,1.0, ,1, , , ,2, , , , , , , , , , , , , , , , ,2,6,6,6,5,5,6,5,0,1, , ,15,0,0,3,3,0,0,6, ,2,6, , ,12,1,4,4000000,5, ,4000000,6, , , , ,6, , , , ,6, , ,6, ,3, , ,1,2,1,1,2,7,10,1, ,1,6, ,4,1, , , , , , , , , , , ,1,1,1,0, , , , , , ,6, ,6, , ,4000000,2500000,0,0,0,0,0,0,0,0,0,0,0,3,1,1,2405,1,19, ,2, , , , ,2, , ,3, , , , , , , , , ,2,3,2,6,33,43,43,1,1,4,81,2405,8888, , ,17, ,4000000.0,2500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4666666,66666667",3,0,5,10,5,10,1,Mujer,Urbana
59,9,1,2025,0,1,1,37,1,1,1, ,0,0,0,1,3,9,1987,5,1.0, ,1, , , ,1, , , , , , , , , , , , , , , , ,4,8,0,12,12,0,12,0,0,1, , ,10,8,0,9,10,8,0,1,4,1,6, , ,30,4,4,4500000,5, ,4500000,6, , , , ,6, , , , ,6, , ,6, ,1, , , , , ,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,4500000,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1003, ,19, ,1, , , , ,7, , ,3, , , , , , , , , ,1,9,4,8,36,36,36,1,1,3,73,1003,8888, , ,12, ,4500000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1766076,66666667",3,0,3,6,3,5,2,Hombre,Urbana
59,10,1,2025,0,1,2,53,2,1,1, ,1,0,0,6,3,6,1971,2,1.0, ,1, , , ,1, , , , , , , , , , , , , , , , ,9,8,8,8,8,8,8,0,0,1, , ,0,3,0,7,0,3,0,6, ,1,6, , ,88,2,4,2700000,5, ,2700000,6, , , , ,6, , , , ,6, , ,1,100000,3, , , , , ,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,2700000,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,606, , , , , , , , ,7, , ,3, , , , , , , , , ,1,7,9,8,40,40,40,1,1,4,76,2405, , , ,12, ,2700000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2125499,55648925",3,0,4,7,3,6,1,Mujer,Urbana
59,10,1,2025,0,1,3,19,3,1,1, ,5,1,2,6,6,9,2005,2,1.0, ,1, , , ,1, , , , , , , , , , , , , , , , ,5,8,8,8,8,8,8,0,0,1, , ,0,2,0,10,0,2,0,6, ,6, , , ,88,2,4,600000,5, ,600000,6, , , , ,6, , , , ,6, , ,6, ,4, , , , , ,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,1, ,1,600000,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,901, ,3,1, ,6,6,1,1,7, , ,3, , , , , , , , , ,6,10,5,8,40,40,40,1,1,4,76,2405, ,2405,8888,10, ,600000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160474,"2125499,55648925",3,0,4,7,3,6,1,Mujer,Urbana
59,32,1,2025,0,1,1,68,1,1,1, ,0,0,0,6,11,8,1956,5,1.0, ,1, , , ,1, , , , , , , , , , , , , , , , ,5,8,10,10,10,10,10,6,0,1, , ,0,1,0,1,0,1,0,6, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,6, ,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,500000,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,306, , , , , , , , ,7, , ,1,2, , ,1, ,1,3,1,6,4,1,5,8,56,56,56,1,1,4,67,306,8888, , ,6, ,500000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1616666,66666667",3,0,3,5,3,5,1,Mujer,Urbana
59,33,1,2025,0,1,1,66,1,1,1, ,0,0,0,6,7,9,1958,5,1.0, ,1, , , ,1, , , , , , , , , , , , , , , , ,9,8,4,0,5,0,5,0,0,1, , ,40,0,0,10,0,6,0,6, ,6, , , ,88,4,4,600000,3, ,2400000,6, , , , ,6, , , , ,6, , ,6, ,4, , , , , ,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,2400000,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,306, , , , , , , , ,7, , ,3, , , , , , , , , ,6,10,9,8,14,14,14,1,1,3,63,306,8888, , ,6, ,2400000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2600000,3,0,4,8,4,7,1,Mujer,Urbana
59,36,1,2025,0,1,1,50,1,1,1, ,0,0,0,6,9,5,1974,5,1.0, ,1, , , ,1, , , , , , , , , , , , , , , , ,9,8,5,5,5,5,5,0,0,1, , ,20,0,0,10,0,10,0,6, ,6, , , ,88,2,4,350000,3, ,1400000,6, , , , ,6, , , , ,6, , ,6, ,4, , , , , ,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,1, ,1,1400000,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,503, ,19, ,14, , , , ,7, , ,1,6, , ,6,6, , , , ,6,10,9,8,25,25,25,1,1,3,84,503,8888, , ,9, ,1400000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000000,3,0,3,6,3,6,1,Mujer,Urbana
59,39,1,2025,0,1,1,59,1,1,1, ,0,0,0,6,26,1,1966,5,1.0, ,1, , , ,1, , , , , , , , , , , , , , , , ,7,2,0,0,0,3,0,0,0,1, , ,15,0,0,1,15,0,0,6, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,6, ,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,240000,0,0,0,0,1300000,0,0,0,0,0,0,0,2,1,1,306, , , , , , , , ,7, , ,3, , , , , , , , , ,4,1,7,2,3,3,3,1,1,1,61,306,8888, , ,6, ,240000.0,0,0,0,0,1300000,0,0,0,0,0,0,0,"124933,333",0,0,0,"1664933,33333333",3,0,3,5,3,5,1,Mujer,Urbana
59,46,1,2025,0,1,1,55,1,1,1, ,2,0,0,6,1,8,1969,2,1.0, ,1, , , ,1, , , , , , , , , , , , , , , , ,5,5,0,6,6,6,6,6,6,1, , ,5,6,0,2,5,6,0,6, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,6, ,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,1, ,1,2000000,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,306, , , , , , , , ,7, , ,3, , , , , , , , , ,4,2,5,5,36,36,36,1,1,4,96,306,304, , ,6, ,2000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1501532,2",3,0,3,5,2,4,1,Mujer,Urbana
74,13,1,2025,0,1,1,49,1,1,1, ,2,0,0,1,8,7,1976,1,1.0, ,1, , , ,2, , , , , , , , , , , , , , , , ,1,7,10,10,10,10,10,0,0,1, , ,4,0,0,5,4,0,0,6, ,2,6, , ,88,2,4,99999999999,5, ,99999999999,6, , , , ,6, , , , ,6, , ,6, ,3, , ,1,2,1,1,2,7,15,1, ,1,6, ,4,1, , , , , , , , , , , ,1,1,1,0, , , , , , ,6, ,1, ,11,99999999999,99999999999,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2405,9,19, ,5, , , , ,4, , ,3, , , , , , , , , ,2,5,1,7,50,65,65,1,1,2,129,2405,2404, , ,17, ,4516568.769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1556317,44955132",3,0,3,5,2,4,1,Hombre,Urbana
74,13,1,2025,0,1,2,39,2,1,1, ,1,0,0,6,31,12,1985,1,1.0, ,1, , , ,1, , , , , , , , , , , , , , , , ,1,6,8,8,8,8,8,0,0,1, , ,12,0,0,4,12,0,0,6, ,2,6, , ,30,2,4,99999999999,5, ,99999999999,6, , , , ,6, , , , ,6, , ,6, ,3, , ,1,2,1,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,99999999999,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2404,1,19, ,5, , , , ,4, , ,3, , , , , , , , , ,2,4,1,6,40,40,40,1,1,2,129,2405, , , ,16, ,3265018.478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1556317,44955132",3,0,3,5,2,4,1,Mujer,Urbana
74,31,1,2025,0,1,1,40,1,1,1, ,2,0,0,6,25,11,1984,2,1.0, ,1, , , ,2, , , , , , , , , , , , , , , , ,9,5,8,8,8,8,8,0,0,1, , ,0,6,0,2,0,6,0,6, ,2,6, , ,88,2,4,80000,2,20,1600000,6, , , , ,1,50000,2,20,1000000,6, , ,1,100000,4, , ,1,1,1,1,5,5,24,1, ,1,6, ,4,1, , , , , , , , , , , ,6, ,6,0, , , , , , ,6, ,1, ,11,2600000,800000,0,0,0,0,0,0,0,0,0,0,0,3,1,1,606, ,19, ,1, , , , ,7, , ,3, , , , , , , , , ,2,2,9,5,40,64,64,1,1,2,115,606,306, , ,12, ,2594388.489,"798273,381",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3692014,3884892",3,0,5,9,5,9,1,Mujer,Urbana
74,42,1,2025,0,1,1,45,1,1,1, ,0,0,0,6,1,4,1980,5,1.0, ,1, , , ,2, , , , , , , , , , , , , , , , ,9,8,4,4,4,4,0,0,0,1, , ,10,0,0,10,10,0,0,6, ,6, , , ,88,3,4,1500000,5, ,1500000,6, , , , ,6, , , , ,6, , ,6, ,4, , , , , ,1,5,8,10,1, ,1,6, ,4,1, , , , , , , , , , , ,6, ,6,0, , , , , , ,6, ,1, ,1,1500000,1200000,0,0,0,0,600000,0,0,0,0,0,0,3,1,1,606, ,19, ,2, , , , ,7, , ,3, , , , , , , , , ,6,10,9,8,16,26,26,1,1,3,122,606,8888, , ,12, ,1496762.589,"1197410,071",0,0,0,0,"598705,035",0,0,0,0,0,0,0,0,0,0,"2640462,87050359",3,0,4,8,4,7,1,Mujer,Urbana
74,57,1,2025,0,1,1,63,1,1,1, ,2,0,0,1,5,1,1962,1,1.0, ,1, , , ,1, , , , , , , , , , , , , , , , ,9,7,10,10,10,10,10,0,0,1, , ,43,0,0,2,43,0,0,1,1,2,6, , ,30,2,4,2800000,5, ,2800000,1,580000,5,0, ,6, , , , ,1, ,1800000,6, ,1, , ,1,1,1,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,3380000,0,0,2500000,0,0,0,0,0,0,0,0,0,3,1,1,501, , , , , , , , ,1, ,1,3, , , , , , , , , ,2,2,9,7,50,50,50,1,1,2,112,501,502, , ,7, ,3372705.035,0,0,"2494604,316",0,0,0,0,0,0,0,0,0,0,0,0,0,"6076856,11510789",3,0,5,10,5,10,2,Hombre,Urbana
74,58,1,2025,0,1,1,49,1,1,1, ,2,0,0,1,4,9,1976,1,1.0, ,1, , , ,1, , , , , , , , , , , , , , , , ,3,8,6,6,6,6,6,0,0,1, , ,18,0,0,9,18,0,0,1,2,1,1,2, ,30,2,4,4000000,5, ,4000000,6, , , , ,6, , , , ,6, , ,6, ,1, , , , , ,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,4000000,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,2405,1,19, ,14, , , , ,3, , ,1,1, , ,1, ,1,9,6,6,1,9,3,8,30,30,30,1,1,2,110,2405,2404, , ,17, ,3991366.906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2573828,61096065",3,0,4,8,4,7,2,Hombre,Urbana
89,13,1,2025,0,1,1,60,1,1,1, ,2,0,0,6,6,1,1965,1,1.0, ,1, , , ,1, , , , , , , , , , , , , , , , ,7,2,0,5,5,8,9,0,0,1, , ,40,0,0,1,40,0,0,6, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,6, ,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,2700000,0,0,0,0,300000,0,0,0,0,0,0,0,3,1,1,503, , , , , , , , ,1, ,5,1,1, , ,1, ,1,4,1,6,4,1,7,2,27,27,27,1,1,4,50,503,606, , ,9, ,2700000.0,0,0,0,0,300000,0,0,0,0,0,0,0,0,0,0,0,"1402876,14918902",3,0,2,4,2,4,1,Mujer,Urbana
89,15,1,2025,0,1,1,26,1,1,1, ,0,0,0,6,3,8,1998,5,1.0, ,1, , , ,1, , , , , , , , , , , , , , , , ,3,8,8,8,8,8,8,0,0,1, , ,2,0,0,7,2,0,0,1,2,1,6, , ,12,2,4,3000000,5, ,3000000,6, , , , ,6, , , , ,6, , ,6, ,1, , , , , ,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,3000000,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,2302,6,19, ,4, , , , ,5, , ,3, , , , , , , , , ,1,7,3,8,40,40,40,1,1,1,58,2302,8888, , ,14, ,3000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000000,3,0,4,8,4,8,2,Mujer,Urbana
89,28,1,2025,0,1,2,51,3,1,1, ,0,0,1,6,29,6,1973,5,1.0, ,1, , , ,1, , , , , , , , , , , , , , , , ,1,8,8,8,8,8,8,0,0,1, , ,15,0,0,8,27,0,0,1,2,1,6, , ,30,2,4,7000000,5, ,7000000,6, , , , ,1,600000,5, ,600000,6, , ,6, ,1, , , , , ,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,7600000,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2404,1, , , , , , , ,6, , ,3, , , , , , , , , ,1,8,1,8,40,40,40,1,1,3,57,306, , , ,16, ,7600000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5533333,33333333",3,0,5,10,5,10,2,Mujer,Urbana
89,30,1,2025,0,1,1,49,1,1,1, ,0,0,0,6,20,10,1975,4,1.0, ,1, , , ,1, , , , , , , , , , , , , , , , ,8,2,3,3,3,3,3,0,0,1, , ,5,0,0,1,5,0,0,6, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,1,1,1,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,2,1,1,2000000,0,0,500000,0,0,0,0,0,0,0,0,0,3,1,1,606, ,19, ,14, , , , ,7, , ,3, , , , , , , , , ,4,1,8,2,15,15,15,1,1,3,55,606,8888, , ,12, ,2000000.0,0,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,"1864583,33333333",3,0,3,6,3,5,2,Mujer,Urbana
89,38,1,2025,0,1,2,34,3,1,1, ,6,0,1,6,9,12,1990,1,1.0, ,1, , , ,1, , , , , , , , , , , , , , , , ,2,8,0,0,0,0,0,0,12,1, , ,12,0,0,5,1,6,0,6, ,2,6, , ,88,6,4,480000,5, ,480000,6, , , , ,6, , , , ,6, , ,6, ,3, , ,1,2,1,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,480000,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,2404,1,19, ,1, , , , ,7, , ,3, , , , , , , , , ,2,5,2,8,12,12,12,1,1,4,54,606, , , ,16, ,480000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1652222,22222222",3,0,3,5,3,5,1,Mujer,Urbana
89,39,1,2025,0,1,2,39,2,1,3, ,1,0,0,6,12,9,1985,1,1.0, ,1, , , ,2, , , , , , , , , , , , , , , , ,2,8,3,3,0,3,3,0,0,1, , ,4,0,0,7,4,0,0,1,1,2,6, , ,45,3,4,3500000,5, ,3500000,6, , , , ,6, , , , ,6, , ,6, ,3, , ,1,2,1,1,3,7,8,1, ,1,6, ,4,2, , , , , , , , , , , ,1,1,1,0, , , , , , ,6, ,6, , ,3500000,3000000,0,0,0,0,0,0,0,0,0,0,0,3,1,1,2405,1,19, ,5, , , , ,4,1,1,3, , , , , , , , , ,2,7,2,8,12,20,20,1,1,2,69,2405, , , ,17, ,3500000.0,3000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7291666,66666667",3,0,5,10,5,10,2,Mujer,Urbana
89,51,1,2025,0,1,1,62,1,1,1, ,0,0,0,6,2,11,1962,3,1.0, ,1, , , ,1, , , , , , , , , , , , , , , , ,5,5,3,3,3,3,3,3,3,1, , ,1,0,0,1,1,0,0,6, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,6, ,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,25,1, ,1,500000,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,2403,14, , , , , , , ,7, , ,3, , , , , , , , , ,4,1,5,5,21,21,21,4,1,4,73,2403,8888, , ,15, ,500000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"762220,666666667",2,1,1,2,1,1,1,Mujer,Urbana
89,51,1,2025,0,1,4,41,3,1,1, ,0,0,1,6,2,8,1983,5,1.0, ,6,6,1,1,1, , , , , , , , , , , , , , , , ,5,5,0,0,0,0,0,0,0,3,8,44,6,0,0,3,6,0,0,1,1,2,6, , ,18,1,4,2000000,5, ,2000000,6, , , , ,6, , , , ,6, , ,6, ,3, , ,1,1,1,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,1, ,1,2000000,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,706, ,19, ,2, , , , ,1, ,1,3, , , , , , , , , ,2,3,5,5,44,44,44,1,1,4,73,2403, , , ,12, ,2000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"762220,666666667",2,1,1,2,1,1,2,Mujer,Urbana
89,53,1,2025,0,1,1,63,1,1,1, ,0,0,0,1,2,1,1962,4,1.0, ,1, , , ,1, , , , , , , , , , , , , , , , ,4,7,6,6,6,6,6,6,0,1, , ,0,11,0,5,0,11,0,6, ,2,6, , ,88,1,4,3600000,5, ,3600000,6, , , , ,6, , , , ,6, , ,1,99999999999,2, , ,1,2,1,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,3600000,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,606, , , , , , , , ,2, , ,3, , , , , , , , , ,2,5,4,7,36,36,36,1,1,5,44,606,8888, , ,12, ,3600000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1753068,40400173",3,0,3,6,3,5,1,Hombre,Urbana
89,53,1,2025,0,1,4,25,10,1,1, ,0,0,0,6,21,8,1999,2,1.0, ,1, , , ,1, , , , , , , , , , , , , , , , ,5,8,0,2,2,0,2,0,2,1, , ,5,0,0,1,5,0,0,6, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , ,4, ,6, ,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,20,1, ,1,800000,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,902, ,19, ,1, , , , ,7, , ,3, , , , , , , , , ,4,1,5,8,8,8,8,4,1,5,44,606, , , ,11, ,800000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1753068,40400173",3,0,3,6,3,5,1,Mujer,Urbana
102,11,1,2025,0,1,1,32,1,1,1, ,2,0,0,1,23,6,1992,2,1.0, ,1, , , ,1, , , , , , , , , , , , , , , , ,2,5,10,10,10,10,10,0,0,1, , ,1,3,0,3,1,3,0,1,1,2,6, , ,12,2,4,4000000,5, ,4000000,6, , , , ,6, , , , ,6, , ,6, ,1, , ,1,2,1,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,4000000,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,2404,1,19, ,3, , , , ,1, ,1,3, , , , , , , , , ,2,3,2,5,50,50,50,1,1,2,113,2404,2405, , ,16, ,4014471.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4516280,75253257",3,0,5,10,5,9,2,Hombre,Urbana
102,27,1,2025,0,1,1,51,1,1,3, ,0,0,0,1,16,4,1973,1,1.0, ,1, , , ,1, , , , , , , , , , , , , , , , ,1,7,14,14,14,14,14,14,8,1, , ,20,0,0,2,20,0,0,6, ,3, , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,1,1,1,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,99999999999,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,606, , , , , , , , ,7, , ,3, , , , , , , , , ,3,2,1,7,92,92,92,1,1,5,103,606,8888, , ,12, ,9159544.378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9159544,37827893",3,0,5,10,5,10,2,Hombre,Urbana
102,27,1,2025,0,1,2,37,11,1,3, ,0,0,0,6,25,11,1987,5,1.0, ,1, , , ,1, , , , , , , , , , , , , , , , ,9,8,8,8,8,8,8,0,0,1, , ,5,0,0,10,5,0,0,6, ,6, , , ,88,2,4,2500000,5, ,2500000,6, , , , ,1,500000,5, ,500000,1, ,600000,6, ,4, , , , , ,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,3000000,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,2405,1,19, ,14, , , , ,7, , ,3, , , , , , , , , ,6,10,9,8,40,40,40,1,1,5,103,606, , , ,17, ,3010853.835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , , , , , ,1,Mujer,Urbana
102,38,1,2025,0,1,1,29,1,1,1, ,0,0,0,1,31,8,1995,5,1.0, ,1, , , ,1, , , , , , , , , , , , , , , , ,3,5,4,4,4,4,4,0,0,1, , ,0,7,0,7,0,7,0,6, ,2,6, , ,88,2,4,2546461,5, ,2546461,6, , , , ,6, , , , ,6, , ,6, ,2, , ,1,2,1,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,2546461,0,0,0,0,0,0,0,0,2500000,0,0,0,2,1,1,2404,14,16,2, , , , , ,3, , ,1,6, , ,1, ,1,9,6,6,2,7,3,5,20,20,20,1,1,5,117,2404,8888, , ,16, ,2555673.955,0,0,0,0,0,0,0,0,"2509044,862",0,0,0,0,"978527,496382057",0,0,"4271995,87934154",3,0,5,10,5,9,1,Hombre,Urbana
102,51,1,2025,0,1,3,18,1,1,1, ,0,0,0,1,1,12,2006,5,1.0, ,1, , , ,1, , , , , , , , , , , , , , , , ,4,7,7,7,7,7,7,0,0,1, , ,0,5,0,7,0,6,0,1,1,2,6, , ,88,2,4,3000000,5, ,3000000,6, , , , ,6, , , , ,6, , ,6, ,1, , ,1,2,1,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,3000000,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,903, ,19, ,3, , , , ,1, ,1,3, , , , , , , , , ,2,7,4,7,35,35,35,1,1,5,108,903,8888, , ,12, ,3010853.835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3412301,01302461",3,0,5,9,5,9,2,Hombre,Urbana
102,52,1,2025,0,1,1,47,1,1,1, ,2,0,0,1,25,9,1977,2,1.0, ,1, , , ,1, , , , , , , , , , , , , , , , ,7,5,10,10,10,10,10,6,0,1, , ,30,0,0,2,22,0,0,6, ,3, , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,6, ,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,5000000,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,306, ,19, ,3, , , , ,7, , ,3, , , , , , , , , ,3,2,7,5,56,56,56,1,1,2,103,306,306, , ,6, ,5018089.725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1896117,89688857",3,0,3,6,3,6,1,Hombre,Urbana
102,53,1,2025,0,1,2,47,1,1,1, ,0,0,0,6,19,3,1978,3,1.0, ,1, , , ,1, , , , , , , , , , , , , , , , ,3,8,0,2,2,2,2,0,0,3,7,20,25,0,0,1,25,0,0,6, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , ,2, ,6, ,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,8,6, , ,2800000,0,0,0,0,1000000,0,0,0,0,0,0,0,3,1,1,606, ,19, ,2, , , , ,7, , ,3, , , , , , , , , ,4,1,3,8,20,20,20,4,1,3,110,606,8888, , ,12, ,2810130.246,0,0,0,0,"1003617,945",0,0,0,0,0,0,0,0,0,0,0,"1271249,39700917",3,0,2,4,2,3,1,Mujer,Urbana
